"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EU27_2020","PPP","TOT","NATUSD","A","2020",0.655107,
"EU27_2020","PPP","TOT","NATUSD","A","2021",0.663146,
"EU27_2020","PPP","TOT","NATUSD","A","2022",0.648504,
"ALB","PPP","TOT","NATUSD","A","1997",38.723841,
"ALB","PPP","TOT","NATUSD","A","1998",40.716535,
"ALB","PPP","TOT","NATUSD","A","1999",41.101712,
"ALB","PPP","TOT","NATUSD","A","2000",42.019486,
"ALB","PPP","TOT","NATUSD","A","2001",42.817111,
"ALB","PPP","TOT","NATUSD","A","2002",42.926277,
"ALB","PPP","TOT","NATUSD","A","2003",44.590902,
"ALB","PPP","TOT","NATUSD","A","2004",44.898365,
"ALB","PPP","TOT","NATUSD","A","2005",45.527297,
"ALB","PPP","TOT","NATUSD","A","2006",44.418875,
"ALB","PPP","TOT","NATUSD","A","2007",44.629817,
"ALB","PPP","TOT","NATUSD","A","2008",44.561274,
"ALB","PPP","TOT","NATUSD","A","2009",44.335825,
"ALB","PPP","TOT","NATUSD","A","2010",44.196575,
"ALB","PPP","TOT","NATUSD","A","2011",43.857653,
"ALB","PPP","TOT","NATUSD","A","2012",43.655213,
"ALB","PPP","TOT","NATUSD","A","2013",44.113607,
"ALB","PPP","TOT","NATUSD","A","2014",42.894115,
"ALB","PPP","TOT","NATUSD","A","2015",42.705735,
"ALB","PPP","TOT","NATUSD","A","2016",42.385674,
"ALB","PPP","TOT","NATUSD","A","2017",42.255635,
"ALB","PPP","TOT","NATUSD","A","2018",42.302971,
"ALB","PPP","TOT","NATUSD","A","2019",41.144098,
"ALB","PPP","TOT","NATUSD","A","2020",41.281216,
"ALB","PPP","TOT","NATUSD","A","2021",42.512743,
"SRB","PPP","TOT","NATUSD","A","2000",9.598673,
"SRB","PPP","TOT","NATUSD","A","2001",17.82793,
"SRB","PPP","TOT","NATUSD","A","2002",20.357691,
"SRB","PPP","TOT","NATUSD","A","2003",22.634732,
"SRB","PPP","TOT","NATUSD","A","2004",24.093756,
"SRB","PPP","TOT","NATUSD","A","2005",27.032759,
"SRB","PPP","TOT","NATUSD","A","2006",28.828782,
"SRB","PPP","TOT","NATUSD","A","2007",30.421645,
"SRB","PPP","TOT","NATUSD","A","2008",31.3247,
"SRB","PPP","TOT","NATUSD","A","2009",33.26091,
"SRB","PPP","TOT","NATUSD","A","2010",34.833767,
"SRB","PPP","TOT","NATUSD","A","2011",36.323651,
"SRB","PPP","TOT","NATUSD","A","2012",37.982496,
"SRB","PPP","TOT","NATUSD","A","2013",39.322713,
"SRB","PPP","TOT","NATUSD","A","2014",39.802158,
"SRB","PPP","TOT","NATUSD","A","2015",40.737336,
"SRB","PPP","TOT","NATUSD","A","2016",40.45503,
"SRB","PPP","TOT","NATUSD","A","2017",40.821015,
"SRB","PPP","TOT","NATUSD","A","2018",41.00432,
"SRB","PPP","TOT","NATUSD","A","2019",40.229964,
"SRB","PPP","TOT","NATUSD","A","2020",40.798796,
"SRB","PPP","TOT","NATUSD","A","2021",42.392183,
"GEO","PPP","TOT","NATUSD","A","1990",0.000001,
"GEO","PPP","TOT","NATUSD","A","1991",0.000001,
"GEO","PPP","TOT","NATUSD","A","1992",0.000012,
"GEO","PPP","TOT","NATUSD","A","1993",0.001793,
"GEO","PPP","TOT","NATUSD","A","1994",0.107807,
"GEO","PPP","TOT","NATUSD","A","1995",0.277419,
"GEO","PPP","TOT","NATUSD","A","1996",0.389667,
"GEO","PPP","TOT","NATUSD","A","1997",0.408101,
"GEO","PPP","TOT","NATUSD","A","1998",0.431553,
"GEO","PPP","TOT","NATUSD","A","1999",0.466949,
"GEO","PPP","TOT","NATUSD","A","2000",0.477975,
"GEO","PPP","TOT","NATUSD","A","2001",0.492574,
"GEO","PPP","TOT","NATUSD","A","2002",0.513724,
"GEO","PPP","TOT","NATUSD","A","2003",0.521033,
"GEO","PPP","TOT","NATUSD","A","2004",0.550197,
"GEO","PPP","TOT","NATUSD","A","2005",0.575807,
"GEO","PPP","TOT","NATUSD","A","2006",0.605766,
"GEO","PPP","TOT","NATUSD","A","2007",0.645648,
"GEO","PPP","TOT","NATUSD","A","2008",0.694286,
"GEO","PPP","TOT","NATUSD","A","2009",0.675129,
"GEO","PPP","TOT","NATUSD","A","2010",0.761769,
"GEO","PPP","TOT","NATUSD","A","2011",0.811295,
"GEO","PPP","TOT","NATUSD","A","2012",0.743101,
"GEO","PPP","TOT","NATUSD","A","2013",0.724774,
"GEO","PPP","TOT","NATUSD","A","2014",0.722902,
"GEO","PPP","TOT","NATUSD","A","2015",0.753517,
"GEO","PPP","TOT","NATUSD","A","2016",0.747673,
"GEO","PPP","TOT","NATUSD","A","2017",0.804572,
"GEO","PPP","TOT","NATUSD","A","2018",0.820068,
"GEO","PPP","TOT","NATUSD","A","2019",0.84749,
"GEO","PPP","TOT","NATUSD","A","2020",0.898371,
"GEO","PPP","TOT","NATUSD","A","2021",0.950974,
"CMR","PPP","TOT","NATUSD","A","1990",164.4923,
"CMR","PPP","TOT","NATUSD","A","1991",164.789762,
"CMR","PPP","TOT","NATUSD","A","1992",159.059468,
"CMR","PPP","TOT","NATUSD","A","1993",217.216733,
"CMR","PPP","TOT","NATUSD","A","1994",233.131882,
"CMR","PPP","TOT","NATUSD","A","1995",239.744468,
"CMR","PPP","TOT","NATUSD","A","1996",236.400347,
"CMR","PPP","TOT","NATUSD","A","1997",246.717149,
"CMR","PPP","TOT","NATUSD","A","1998",246.571588,
"CMR","PPP","TOT","NATUSD","A","1999",240.422451,
"CMR","PPP","TOT","NATUSD","A","2000",238.69688,
"CMR","PPP","TOT","NATUSD","A","2001",239.202055,
"CMR","PPP","TOT","NATUSD","A","2002",242.066023,
"CMR","PPP","TOT","NATUSD","A","2003",242.016921,
"CMR","PPP","TOT","NATUSD","A","2004",236.018798,
"CMR","PPP","TOT","NATUSD","A","2005",231.948414,
"CMR","PPP","TOT","NATUSD","A","2006",230.180076,
"CMR","PPP","TOT","NATUSD","A","2007",225.22288,
"CMR","PPP","TOT","NATUSD","A","2008",231.902368,
"CMR","PPP","TOT","NATUSD","A","2009",238.728861,
"CMR","PPP","TOT","NATUSD","A","2010",237.517299,
"CMR","PPP","TOT","NATUSD","A","2011",238.707077,
"CMR","PPP","TOT","NATUSD","A","2012",242.193954,
"CMR","PPP","TOT","NATUSD","A","2013",241.083008,
"CMR","PPP","TOT","NATUSD","A","2014",239.119339,
"CMR","PPP","TOT","NATUSD","A","2015",240.708267,
"CMR","PPP","TOT","NATUSD","A","2016",237.443756,
"CMR","PPP","TOT","NATUSD","A","2017",232.801392,
"CMR","PPP","TOT","NATUSD","A","2018",231.68269,
"CMR","PPP","TOT","NATUSD","A","2019",230.273904,
"CMR","PPP","TOT","NATUSD","A","2020",229.137013,
"CMR","PPP","TOT","NATUSD","A","2021",227.378726,
"SEN","PPP","TOT","NATUSD","A","1990",172.275988,
"SEN","PPP","TOT","NATUSD","A","1991",165.101377,
"SEN","PPP","TOT","NATUSD","A","1992",160.08698,
"SEN","PPP","TOT","NATUSD","A","1993",156.512019,
"SEN","PPP","TOT","NATUSD","A","1994",205.404591,
"SEN","PPP","TOT","NATUSD","A","1995",215.496291,
"SEN","PPP","TOT","NATUSD","A","1996",220.428237,
"SEN","PPP","TOT","NATUSD","A","1997",220.977328,
"SEN","PPP","TOT","NATUSD","A","1998",224.590516,
"SEN","PPP","TOT","NATUSD","A","1999",220.305789,
"SEN","PPP","TOT","NATUSD","A","2000",218.244411,
"SEN","PPP","TOT","NATUSD","A","2001",228.3655,
"SEN","PPP","TOT","NATUSD","A","2002",229.143775,
"SEN","PPP","TOT","NATUSD","A","2003",222.635128,
"SEN","PPP","TOT","NATUSD","A","2004",216.522371,
"SEN","PPP","TOT","NATUSD","A","2005",219.85002,
"SEN","PPP","TOT","NATUSD","A","2006",219.423287,
"SEN","PPP","TOT","NATUSD","A","2007",227.726098,
"SEN","PPP","TOT","NATUSD","A","2008",241.799753,
"SEN","PPP","TOT","NATUSD","A","2009",236.201716,
"SEN","PPP","TOT","NATUSD","A","2010",237.141428,
"SEN","PPP","TOT","NATUSD","A","2011",241.276062,
"SEN","PPP","TOT","NATUSD","A","2012",245.599808,
"SEN","PPP","TOT","NATUSD","A","2013",247.211914,
"SEN","PPP","TOT","NATUSD","A","2014",243.618332,
"SEN","PPP","TOT","NATUSD","A","2015",242.595215,
"SEN","PPP","TOT","NATUSD","A","2016",244.657715,
"SEN","PPP","TOT","NATUSD","A","2017",246.786667,
"SEN","PPP","TOT","NATUSD","A","2018",239.006736,
"SEN","PPP","TOT","NATUSD","A","2019",239.649156,
"SEN","PPP","TOT","NATUSD","A","2020",240.31656,
"SEN","PPP","TOT","NATUSD","A","2021",236.380142,
